conf,listing_nickname,booked,rev,status,source,year,month,BT,rev_mo,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
HMXFC2R5EK,CR109,2018-10-18,184.9466666666667,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMXFC2R5EK,CR109,2018-10-19,184.9466666666667,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCPKH2MMK,CR109,2018-10-12,140.65,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCPKH2MMK,CR109,2018-10-13,140.65,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMRHFDNXC3,CR110,2018-10-10,116.4,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMRHFDNXC3,CR110,2018-10-11,116.4,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMMWCF5ABP,CR110,2018-10-12,116.4,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMMWCF5ABP,CR110,2018-10-13,116.4,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM2JQKDSFA,CR110,2018-11-13,117.855,confirmed,Airbnb,2018,11,1,2018-11-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM2JQKDSFA,CR110,2018-11-14,117.855,confirmed,Airbnb,2018,11,1,2018-11-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMAWBRCSRX,CR110,2018-09-30,140.65,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMAWBRCSRX,CR110,2018-10-01,140.65,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4KQFWMKE,CR110,2018-09-17,154.87666666666667,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4KQFWMKE,CR110,2018-09-18,154.87666666666667,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4KQFWMKE,CR110,2018-09-19,154.87666666666667,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4KQFWMKE,CR110,2018-09-20,154.87666666666667,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4KQFWMKE,CR110,2018-09-21,154.87666666666667,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4KQFWMKE,CR110,2018-09-22,154.87666666666667,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMZWQ3C3CX,CR110,2018-10-20,170.72,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMZWQ3C3CX,CR110,2018-10-21,170.72,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMS3S9XYHE,CR110,2018-10-03,201.76,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMS3S9XYHE,CR110,2018-10-04,201.76,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMB4K283P8,CR110,2018-10-08,140.65,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMB4K283P8,CR110,2018-10-09,140.65,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEDJY4HY3,CR110,2018-09-28,144.045,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEDJY4HY3,CR110,2018-09-29,144.045,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMHBD22BZM,CR110,2018-09-13,141.29666666666665,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMHBD22BZM,CR110,2018-09-14,141.29666666666665,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMHBD22BZM,CR110,2018-09-15,141.29666666666665,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMDKQWRE28,CR110,2018-10-24,180.42,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMDKQWRE28,CR110,2018-10-25,180.42,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3YTBQCSN,CR110,2018-10-06,161.99,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3YTBQCSN,CR110,2018-10-07,161.99,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMPZZX2FS4,CR111,2018-09-26,140.65,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMPZZX2FS4,CR111,2018-09-27,140.65,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMH35STZAF,CR111,2018-10-15,106.7,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMH35STZAF,CR111,2018-10-16,106.7,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMH35STZAF,CR111,2018-10-17,106.7,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMQT5HXAMQ,CR111,2018-09-28,144.045,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMQT5HXAMQ,CR111,2018-09-29,144.045,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3W8JRJ4F,CR111,2018-09-21,140.65,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3W8JRJ4F,CR111,2018-09-22,140.65,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEH2WS2X4,CR111,2018-09-10,162.96,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEH2WS2X4,CR111,2018-09-11,162.96,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEH2WS2X4,CR111,2018-09-12,162.96,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEH2WS2X4,CR111,2018-09-13,162.96,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMNX4PE39Y,CR111,2018-09-19,140.65,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMNX4PE39Y,CR111,2018-09-20,140.65,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMHDNKFRZP,CR111,2018-10-04,152.29,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMHDNKFRZP,CR111,2018-10-05,152.29,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5PSJFJZR,CR111,2018-10-09,145.17666666666665,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5PSJFJZR,CR111,2018-10-10,145.17666666666665,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5PSJFJZR,CR111,2018-10-11,145.17666666666665,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5PSJFJZR,CR111,2018-10-12,145.17666666666665,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5PSJFJZR,CR111,2018-10-13,145.17666666666665,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5PSJFJZR,CR111,2018-10-14,145.17666666666665,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEMYJSFRB,CR113,2018-09-14,144.53,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEMYJSFRB,CR113,2018-09-15,144.53,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMEMYJSFRB,CR113,2018-09-16,144.53,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5DPQSFCZ,CR113,2018-09-25,143.948,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5DPQSFCZ,CR113,2018-09-26,143.948,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5DPQSFCZ,CR113,2018-09-27,143.948,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5DPQSFCZ,CR113,2018-09-28,143.948,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM5DPQSFCZ,CR113,2018-09-29,143.948,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWEMA8RDX,CR113,2018-10-14,111.16199999999999,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWEMA8RDX,CR113,2018-10-15,111.16199999999999,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWEMA8RDX,CR113,2018-10-16,111.16199999999999,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWEMA8RDX,CR113,2018-10-17,111.16199999999999,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWEMA8RDX,CR113,2018-10-18,111.16199999999999,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMQYZR3YEK,CR113,2018-09-22,165.385,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMQYZR3YEK,CR113,2018-09-23,165.385,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-O3OMVL,CR113,2018-09-10,222.62,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-O3OMVL,CR113,2018-09-11,222.62,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-O3OMVL,CR113,2018-09-12,222.62,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-O3OMVL,CR113,2018-09-13,222.62,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMTWSJW8FF,CR113,2018-09-07,150.835,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMTWSJW8FF,CR113,2018-09-08,150.835,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-K302zY,CR113,2018-09-19,157.63,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-K302zY,CR113,2018-09-20,157.63,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMDREBA5RX,CR113,2018-10-03,169.265,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMDREBA5RX,CR113,2018-10-04,169.265,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM9R55CFYD,CR114,2018-09-13,173.24200000000002,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM9R55CFYD,CR114,2018-09-14,173.24200000000002,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM9R55CFYD,CR114,2018-09-15,173.24200000000002,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM9R55CFYD,CR114,2018-09-16,173.24200000000002,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM9R55CFYD,CR114,2018-09-17,173.24200000000002,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMXP9D3KCA,CR114,2018-09-01,205.64,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMXP9D3KCA,CR114,2018-09-02,205.64,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMXP9D3KCA,CR114,2018-09-03,205.64,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMXP9D3KCA,CR114,2018-09-04,205.64,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM9QTXZJS8,CR114,2018-08-30,252.685,confirmed,Airbnb,2018,8,1,2018-08-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM9QTXZJS8,CR114,2018-08-31,252.685,confirmed,Airbnb,2018,8,1,2018-08-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMDHFNWJCZ,CR114,2018-11-19,160.04999999999998,confirmed,Airbnb,2018,11,1,2018-11-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMDHFNWJCZ,CR114,2018-11-20,160.04999999999998,confirmed,Airbnb,2018,11,1,2018-11-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMDHFNWJCZ,CR114,2018-11-21,160.04999999999998,confirmed,Airbnb,2018,11,1,2018-11-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-03,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-04,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-05,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-06,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-07,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-08,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-09,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM3H8ZPJPP,CR114,2018-10-10,155.56375,confirmed,Airbnb,2018,10,1,2018-10-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-4M1M07,CR114,2018-06-13,216.68,confirmed,Expedia,2018,6,1,2018-06-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-4M1M07,CR114,2018-06-14,216.68,confirmed,Expedia,2018,6,1,2018-06-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4DYCTXEM,CR114,2018-06-20,183.97666666666666,confirmed,Airbnb,2018,6,1,2018-06-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4DYCTXEM,CR114,2018-06-21,183.97666666666666,confirmed,Airbnb,2018,6,1,2018-06-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HM4DYCTXEM,CR114,2018-06-22,183.97666666666666,confirmed,Airbnb,2018,6,1,2018-06-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMNAHNJKDM,CR114,2018-09-19,161.505,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMNAHNJKDM,CR114,2018-09-20,161.505,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMNAHNJKDM,CR114,2018-09-21,161.505,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMNAHNJKDM,CR114,2018-09-22,161.505,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWFCMY8E3,CR114,2018-09-06,174.92333333333332,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWFCMY8E3,CR114,2018-09-07,174.92333333333332,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMWFCMY8E3,CR114,2018-09-08,174.92333333333332,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCZYSAC5T,CR114,2018-09-24,176.37833333333333,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCZYSAC5T,CR114,2018-09-25,176.37833333333333,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCZYSAC5T,CR114,2018-09-26,176.37833333333333,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCZYSAC5T,CR114,2018-09-27,176.37833333333333,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCZYSAC5T,CR114,2018-09-28,176.37833333333333,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
HMCZYSAC5T,CR114,2018-09-29,176.37833333333333,confirmed,Airbnb,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-A3BvGO,CR302,2018-09-19,147.34,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-A3BvGO,CR302,2018-09-20,147.34,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-Z7kYAE,CR302,2018-08-06,221.96,confirmed,Expedia,2018,8,1,2018-08-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-vGWMXV,CR302,2018-08-20,191.76,confirmed,Expedia,2018,8,1,2018-08-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-7PoAo8,CR302,2018-09-21,241.78,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-7PoAo8,CR302,2018-09-22,241.78,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
RU-7PoAo8,CR302,2018-09-23,241.78,confirmed,Expedia,2018,9,1,2018-09-01,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
